Dataset,Model Variant,Fault Name,Rank,Variable,Score
Industrial (TEP),RBF + Ridge,Fault_18,5,XMV_6,226.500822
Industrial (TEP),RBF + Ridge,Fault_18,6,XMEAS_13,207.871918
Industrial (TEP),RBF + Ridge,Fault_18,7,XMEAS_20,207.659198
Industrial (TEP),RBF + Ridge,Fault_18,8,XMEAS_7,187.989193
Industrial (TEP),RBF + Ridge,Fault_18,9,XMEAS_16,182.231604
Industrial (TEP),RBF + Ridge,Fault_18,10,XMEAS_38,171.725809
Industrial (TEP),RBF + Ridge,Fault_18,11,XMV_10,141.587254
Industrial (TEP),RBF + Ridge,Fault_18,12,XMEAS_29,135.380070
Industrial (TEP),RBF + Ridge,Fault_18,13,XMV_9,126.342623
Industrial (TEP),RBF + Ridge,Fault_18,14,XMEAS_11,119.054597
Industrial (TEP),RBF + Ridge,Fault_18,15,XMEAS_33,115.709908
Industrial (TEP),RBF + Ridge,Fault_18,16,XMEAS_1,96.126412
Industrial (TEP),RBF + Ridge,Fault_18,17,XMV_3,81.680889
Industrial (TEP),RBF + Ridge,Fault_18,18,XMEAS_27,79.870987
Industrial (TEP),RBF + Ridge,Fault_18,19,XMEAS_18,58.795456
Industrial (TEP),RBF + Ridge,Fault_18,20,XMEAS_25,56.193437
Industrial (TEP),RBF + Ridge,Fault_18,21,XMEAS_31,54.746125
Industrial (TEP),RBF + Ridge,Fault_18,22,XMEAS_34,37.775261
Industrial (TEP),RBF + Ridge,Fault_18,23,XMEAS_3,34.404402
Industrial (TEP),RBF + Ridge,Fault_18,24,XMEAS_2,9.819852
Industrial (TEP),RBF + Ridge,Fault_18,25,XMEAS_17,7.292822
Industrial (TEP),RBF + Ridge,Fault_19,1,XMEAS_38,4.772885
Industrial (TEP),RBF + Ridge,Fault_19,2,XMV_5,4.069236
Industrial (TEP),RBF + Ridge,Fault_19,3,XMV_9,3.870054
Industrial (TEP),RBF + Ridge,Fault_19,4,XMEAS_18,3.734510
Industrial (TEP),RBF + Ridge,Fault_19,5,XMEAS_1,3.170263
Industrial (TEP),RBF + Ridge,Fault_19,6,XMV_6,2.970630
Industrial (TEP),RBF + Ridge,Fault_19,7,XMV_3,2.739977
Industrial (TEP),RBF + Ridge,Fault_19,8,XMEAS_20,2.714236
Industrial (TEP),RBF + Ridge,Fault_19,9,XMEAS_13,2.652918
Industrial (TEP),RBF + Ridge,Fault_19,10,XMEAS_21,2.610197
Industrial (TEP),RBF + Ridge,Fault_19,11,XMEAS_4,2.571842
Industrial (TEP),RBF + Ridge,Fault_19,12,XMEAS_7,2.357807
Industrial (TEP),RBF + Ridge,Fault_19,13,XMV_1,2.256966
Industrial (TEP),RBF + Ridge,Fault_19,14,XMEAS_34,1.600591
Industrial (TEP),RBF + Ridge,Fault_19,15,XMEAS_33,1.596509
Industrial (TEP),RBF + Ridge,Fault_19,16,XMEAS_16,1.530085
Industrial (TEP),RBF + Ridge,Fault_19,17,XMEAS_27,1.517371
Industrial (TEP),RBF + Ridge,Fault_19,18,XMEAS_31,1.453390
Industrial (TEP),RBF + Ridge,Fault_19,19,XMEAS_17,1.451574
Industrial (TEP),RBF + Ridge,Fault_19,20,XMEAS_29,1.373877
Industrial (TEP),RBF + Ridge,Fault_19,21,XMEAS_11,1.357304
Industrial (TEP),RBF + Ridge,Fault_19,22,XMV_10,1.297730
Industrial (TEP),RBF + Ridge,Fault_19,23,XMEAS_25,0.933059
Industrial (TEP),RBF + Ridge,Fault_19,24,XMEAS_3,0.613252
Industrial (TEP),RBF + Ridge,Fault_19,25,XMEAS_2,0.392020
Industrial (TEP),RBF + Ridge,Fault_20,1,XMV_5,28.469683
Industrial (TEP),RBF + Ridge,Fault_20,2,XMEAS_20,23.041678
Industrial (TEP),RBF + Ridge,Fault_20,3,XMEAS_13,10.012941
Industrial (TEP),RBF + Ridge,Fault_20,4,XMEAS_11,4.932627
Industrial (TEP),RBF + Ridge,Fault_20,5,XMEAS_18,4.873462
Industrial (TEP),RBF + Ridge,Fault_20,6,XMEAS_4,4.261165
Industrial (TEP),RBF + Ridge,Fault_20,7,XMEAS_38,4.108710
Industrial (TEP),RBF + Ridge,Fault_20,8,XMEAS_21,3.649014
Industrial (TEP),RBF + Ridge,Fault_20,9,XMV_6,3.364206
Industrial (TEP),RBF + Ridge,Fault_20,10,XMEAS_1,3.032423
Industrial (TEP),RBF + Ridge,Fault_20,11,XMV_9,2.974131
Industrial (TEP),RBF + Ridge,Fault_20,12,XMEAS_7,2.782960
Industrial (TEP),RBF + Ridge,Fault_20,13,XMEAS_27,2.407763
Industrial (TEP),RBF + Ridge,Fault_20,14,XMEAS_29,2.287083
Industrial (TEP),RBF + Ridge,Fault_20,15,XMV_3,1.587407
Industrial (TEP),RBF + Ridge,Fault_20,16,XMEAS_16,1.511777
Industrial (TEP),RBF + Ridge,Fault_20,17,XMEAS_17,1.489916
Industrial (TEP),RBF + Ridge,Fault_20,18,XMEAS_34,1.397524
Industrial (TEP),RBF + Ridge,Fault_20,19,XMV_1,1.324056
Industrial (TEP),RBF + Ridge,Fault_20,20,XMEAS_33,1.320046
Industrial (TEP),RBF + Ridge,Fault_20,21,XMEAS_31,1.147031
Industrial (TEP),RBF + Ridge,Fault_20,22,XMEAS_2,0.936471
Industrial (TEP),RBF + Ridge,Fault_20,23,XMEAS_3,0.823572
Industrial (TEP),RBF + Ridge,Fault_20,24,XMEAS_25,0.687993
Industrial (TEP),RBF + Ridge,Fault_20,25,XMV_10,0.498129
